,Year,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
2498,2033,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31721.332045139414,28967.16596562048,33718.84657264587
2499,2033,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,33742.05615257703,31080.22119795829,36161.798694079465
2500,2033,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30265.51636949656,27726.42697963887,32214.314378362113
2501,2033,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32922.17402628228,30091.0231568123,35078.56719553172
2502,2033,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30262.764351685193,27675.047685221525,32158.042413541076
2503,2033,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30628.415952738622,28147.432586485298,32644.746541771914
2504,2034,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,29001.30021911209,26547.68403818377,30862.41577437913
2505,2034,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11903.32378693881,10850.908383848098,12692.401765847484
2506,2034,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10569.999486728893,9641.132981316485,11260.015713716324
2507,2034,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10765.627358445547,9916.78881454249,11555.210012393662
2508,2034,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28761.80895264882,26354.364290680634,30607.62099505059
2509,2034,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11584.544817720096,10584.013672654042,12341.519578559315
2510,2034,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10105.177044605132,9235.880275261681,10750.122789576872
2511,2034,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9803.50802101353,9004.358080021306,10458.524926929416
2512,2035,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32272.5943923007,29544.34450525953,34340.792535587076
2513,2035,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,12274.02808511726,11189.13996855472,13086.389299758008
2514,2035,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10562.033525992594,9626.100855750346,11253.259397816633
2515,2035,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10521.527824756235,9681.122005222744,11297.075932865437
2516,2035,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32051.68283906776,29371.23613804262,34104.39768465514
2517,2035,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,11969.724517872859,10937.459735409748,12751.573750585774
2518,2035,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,10099.661317870647,9224.922040860887,10743.855467462005
2519,2035,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,9625.365829907361,8836.188167289609,10273.051659500812
2520,2036,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,42963.555182180724,39326.149896392104,45721.803562978974
2521,2036,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,41135.70236636576,37558.94597597258,43829.432470306645
2522,2036,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,39967.886641842095,36429.15144649373,42536.96089716467
2523,2036,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,39436.47694768792,36173.06594791717,42141.431293259666
2524,2036,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,42698.27870074906,39126.87844446757,45431.48940604655
2525,2036,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,40326.515456332774,36885.08211142919,42947.056128729004
2526,2036,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,38503.76448413902,35171.87127702068,40966.079949083025
2527,2036,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,36726.49444246035,33658.14781280251,39116.6665334001
2528,2037,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,47241.97691823386,43247.07257791487,50271.2299529671
2529,2037,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,30352.277975133107,27703.753516864166,32335.62562427033
2530,2037,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21070.64036853171,19190.36936325732,22450.66141928204
2531,2037,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19867.776231555403,18222.786639363498,21332.572846163832
2532,2037,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,47000.63807925588,43073.48783834897,50003.256222062526
2533,2037,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,29800.95658993947,27258.318953375714,31733.249119021886
2534,2037,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20241.508653791894,18478.09067294476,21526.177792654496
2535,2037,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18456.776651210632,16917.37080118998,19709.864753190443
2536,2038,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50900.99528665192,46601.723741878486,54160.53620662588
2537,2038,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32376.393189565806,29557.337269574193,34487.180248853896
2538,2038,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,21481.21861725836,19560.000876106664,22888.430642638563
2539,2038,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,19441.034676564,17806.003234587195,20891.638602026636
2540,2038,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50677.59609717777,46445.58422778214,53909.378068293634
2541,2038,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31859.47998826794,29148.565725124612,33921.5919429731
2542,2038,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,20690.919023029455,18885.95311649133,22001.402432964103
2543,2038,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,18199.03190798662,16669.044895956547,19446.93039417783
2544,2039,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,56693.364610870514,51910.321509870635,60318.86710091619
2545,2039,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,46136.42000098792,42139.859942807154,49139.37356206583
2546,2039,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50841.64845131159,46355.66524590797,54115.0457746697
2547,2039,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,44761.62259221805,40877.4926595668,47848.44226144802
2548,2039,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,56466.82287036918,51752.66108309512,60061.555802418334
2549,2039,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,45509.99657303988,41652.47567683241,48451.194612417996
2550,2039,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,49417.00902790653,45148.68626434851,52585.18062156663
2551,2039,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,42682.89767643053,39037.97966358409,45485.266078982764
2552,2040,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60431.71027323078,55338.8982065732,64290.5176444867
2553,2040,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,49257.17004686771,44999.60901072329,52456.07830074412
2554,2040,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,33229.9767738124,30268.057495399637,35366.67284912441
2555,2040,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,27941.234606941092,25521.93681293625,29999.138040743463
2556,2040,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60202.19398491034,55177.91473558257,64028.99243519632
2557,2040,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,48687.192833543064,44569.122015287234,51825.62880398513
2558,2040,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32269.38906964109,29467.558852313192,34313.29369230289
2559,2040,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26529.947466605765,24260.15809379014,28338.087459990795
2560,2041,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,63690.89727360721,58328.440705400586,67751.40101405597
2561,2041,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52139.37711786714,47641.606438409144,55518.32694394088
2562,2041,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,34350.799156776615,31291.739661525367,36556.4598271966
2563,2041,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,28064.291146123647,25619.830532887976,30140.094418016728
2564,2041,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,63453.533502575854,58159.94467125164,67481.53339565895
2565,2041,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,51634.07972520888,47274.14526965598,54953.20117727253
2566,2041,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,33454.72912558157,30556.84927428123,35574.01414884122
2567,2041,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,26729.877076901277,24431.767234830088,28556.435006304633
2568,2042,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,66710.37192241117,61097.754301005785,70955.81053653394
2569,2042,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,59625.32649538649,54495.51022886491,63482.44783793865
2570,2042,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,54578.70819699714,49778.87865342726,58060.8215429079
2571,2042,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52667.67640106912,48041.47056982322,56287.597630910546
2572,2042,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,66459.00160180726,60915.284009882846,70672.5273922672
2573,2042,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,59149.77824643626,54163.65093224487,62941.66088795855
2574,2042,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,53436.29670399354,48849.69771466008,56849.4490766315
2575,2042,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50666.71515090455,46292.296157770266,53972.67128522008
2576,2043,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,69598.23861972842,63747.227156220935,74018.04743498971
2577,2043,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62805.49677852398,57412.98097577507,66860.81183084613
2578,2043,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,49831.84985427789,45440.34452730956,52998.083979595416
2579,2043,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,37632.862071873475,34321.85186326352,40337.24455230391
2580,2043,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,69324.84155827998,63542.24139116423,73713.79143945417
2581,2043,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62390.93312353929,57138.739173949376,66380.00277097455
2582,2043,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,48890.16761440665,44697.419676203506,52002.937920617675
2583,2043,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,36201.034181945404,33066.4918610065,38627.30941812907
2584,2044,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,72572.98384786503,66476.94848464332,77170.61879229956
2585,2044,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,65210.49119657083,59621.58137160741,69413.87867157305
2586,2044,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,51993.9813839009,47421.34964968789,55294.050213958166
2587,2044,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,38769.6653308303,35359.20733690939,41549.33924629294
2588,2044,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,72277.41801717959,66250.22194266686,76846.15865061911
2589,2044,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,64848.07611416919,59393.58025680628,68986.33024964723
2590,2044,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,51152.384917511576,46777.81539142654,54404.35859561769
2591,2044,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,37460.53631663414,34219.81073809714,39966.13780103458
2592,2045,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,75686.29397483516,69332.41365539466,80468.91674572411
2593,2045,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,68003.8454702042,62186.19775454963,72379.59900814417
2594,2045,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,59383.60239977222,54179.32565159154,63160.59567682077
2595,2045,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,64255.88890312964,58636.964710722124,68593.37757185353
2596,2045,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,75371.3801160856,69088.62078062685,80127.83760198746
2597,2045,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,67679.78836761911,61990.543923575584,71991.80572888926
2598,2045,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,58591.617917757074,53596.72705320273,62314.76144193343
2599,2045,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62584.02717747189,57204.79637156622,66616.82499297892
2600,2046,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,66626.41637086766,61053.403479680564,70808.94105745817
2601,2046,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,56662.91880256316,51865.23369862701,60296.37152202759
2602,2046,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,47122.437129392856,43013.08208064185,50167.21165488491
2603,2046,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,43279.761557314014,39469.78792161218,46114.17027494299
2604,2046,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,66351.09584144494,60831.33300240933,70521.42240501933
2605,2046,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,56431.0521563516,51710.91137509075,60022.807902987035
2606,2046,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,46606.48514301199,42648.765035163786,49591.63836723433
2607,2046,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,42234.21209596903,38598.50824725794,44905.31674555956
2608,2047,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,67417.65379796372,61785.33297317247,71634.58169894325
2609,2047,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,58971.96511246599,53984.24034045301,62746.76321489873
2610,2047,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,48295.062434697094,44090.6663507698,51410.52957762297
2611,2047,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,45537.55966435032,41535.961402495355,48507.294086970185
2612,2047,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,67156.67756617857,61575.01259093253,71364.60970130067
2613,2047,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,58740.912873249545,53829.41691034234,62474.94926635395
2614,2047,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,47859.76844290769,43800.54640045932,50916.44408360277
2615,2047,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,44578.63746597557,40753.7281741249,47387.86994697099
2616,2048,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,68095.83069780986,62414.613633569345,72340.37093440791
2617,2048,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,61186.73497254251,56016.14188947199,65095.72926771114
2618,2048,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52010.1581646979,47495.394858518506,55360.27415669414
2619,2048,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,59853.329213222234,54625.553306550406,63686.38186572036
2620,2048,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,67869.21877978825,62235.65965326336,72105.98960759255
2621,2048,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60951.259151772734,55855.77465028584,64821.1258387935
2622,2048,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,51632.485910262614,47260.43825125244,54922.85930508778
2623,2048,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,58816.42492412745,53796.03996693998,62536.76810537477
2624,2049,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,64396.45852041067,59033.943885652116,68393.34677025217
2625,2049,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52105.39155802363,47731.67820132371,55407.79411833321
2626,2049,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,40384.414188119845,36919.236498835555,42998.21000043464
2627,2049,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,48097.17647182488,43893.22965339741,51174.73827020681
2628,2049,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,64244.207971859134,58923.911573059624,68233.82972971258
2629,2049,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,51905.7653600238,47579.00308692539,55188.84676979703
2630,2049,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,40148.63151308974,36770.42500715801,42716.21831837458
2631,2049,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,47394.781776020776,43356.525560225535,50422.384746291915
2632,2050,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62886.52086399557,57660.34240620044,66770.94776326796
2633,2050,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,54687.620637018954,50100.691188477576,58145.50006171544
2634,2050,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,41171.03241183814,37643.77180842297,43831.6404826766
2635,2050,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50574.50536170236,46164.08692216851,53805.862214663815
2636,2050,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62816.65286914306,57628.525448798915,66695.62033399662
2637,2050,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,54467.832422959174,49928.78799724357,57907.76213292071
2638,2050,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,40960.03712675297,37515.67887228774,43575.5362910511
2639,2050,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,49956.990975107954,45709.88875071483,53141.13445103547
2640,2051,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62091.34881093948,56936.83695238689,65918.33769983887
2641,2051,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,57345.3894982789,52538.04860184796,60962.168924677724
2642,2051,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,41565.28500926058,38008.88964400895,44246.94704335142
2643,2051,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,57237.05826874341,52262.45465872505,60894.86717359284
2644,2051,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,62063.40910317577,56943.25794345794,65885.15125085574
2645,2051,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,57107.71519030558,52350.57778888511,60708.351637474996
2646,2051,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,41373.45291382981,37895.15912529203,44011.62563078994
2647,2051,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,56672.20910130645,51866.58906556359,60278.47533866496
2648,2052,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,61316.35711357842,56231.426767606754,65089.14768771804
2649,2052,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52124.556533298746,47766.15059250291,55394.76000193044
2650,2052,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31149.007754303882,28513.318474196538,33145.88205166926
2651,2052,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,48370.10577012351,44202.0281056343,51489.41993144551
2652,2052,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,61337.411535949745,56284.960959899545,65103.36568085931
2653,2052,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,51908.9652052157,47591.43482508171,55170.50308988279
2654,2052,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31019.367451275935,28424.66435752705,32992.22216163032
2655,2052,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,47998.15934426564,43949.15976054907,51066.74585090067
2656,2053,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60629.90757098159,55607.79800607172,64351.800796802956
2657,2053,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52802.88112402494,48393.238705011914,56103.524423075694
2658,2053,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31807.35959505497,29118.006031670557,33842.482123945825
2659,2053,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50371.843182507364,46039.739905844224,53614.755139315865
2660,2053,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60699.563109555405,55708.82217221123,64414.576194842586
2661,2053,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52599.02439317822,48228.21663169899,55893.47192747363
2662,2053,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,31678.28175875451,29028.89150593486,33690.33644988793
2663,2053,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50049.831667551916,45832.2400687386,53242.336898124166
2664,2054,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60629.90757098159,55607.79800607172,64351.800796802956
2665,2054,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,53385.0017907224,48932.85928917833,56710.411546917814
2666,2054,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32624.416684082815,29867.30643589554,34707.66529060313
2667,2054,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,53421.44679517828,48837.22500490832,56854.642412064204
2668,2054,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60699.563109555405,55708.82217221123,64414.576194842586
2669,2054,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,53209.12320546281,48793.47637510035,56529.215784025466
2670,2054,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,32493.81717106777,29776.71305582404,34555.62707045459
2671,2054,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,53134.59836963797,48661.09694682608,56517.6875198046
2672,2055,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60629.90757098159,55607.79800607172,64351.800796802956
2673,2055,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52161.131401532635,47817.49454737821,55398.61088390426
2674,2055,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,24567.205528978735,22506.295960617445,26120.55088577996
2675,2055,Japan,75_to_80,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,44983.60153083221,41164.448333805725,47872.45542798114
2676,2055,Japan,60_to_65,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60699.563109555405,55708.82217221123,64414.576194842586
2677,2055,Japan,65_to_70,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,52037.808457205894,47728.368374178295,55269.4020810672
2678,2055,Japan,70_to_75,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,24468.258737540556,22429.131688728183,26013.881871453916
2679,2055,Japan,75_to_80,Male,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,44781.93334109296,41031.51845851806,47634.275431991264
2680,2056,Japan,60_to_65,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,60629.90757098159,55607.79800607172,64351.800796802956
2681,2056,Japan,65_to_70,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,50938.081899836405,46704.87734902237,54084.46768824705
2682,2056,Japan,70_to_75,Female,Susceptible,BBBM Testing and Treatment,Improper Medication Uses,Number,25708.263634753,23553.71325833866,27329.214934949363
